sno,district,mandal,village,lat_gis,long_gis,RL_GIS,season,pH,E.C,TDS,CO3,HCO3,Cl,F,NO3 ,SO4,Na,K,Ca,Mg,T.H,SAR,Classification,RSC  meq  / L,Classification.1
6,SURYAPET,Chilkur,Chilkuru,79.89,16.95,130,Post-monsoon 2021,6.95,602,385,0,230,70,0.78,2,108,65,2,56,39,300,1.63,C2S1,-1.40,P.S.
7,SURYAPET,Chinthalapalem ( mallareddygudem),Dondapadu,80.01,16.82,,Post-monsoon 2021,7.15,728,466,0,240,60,0.55,9,114,54,1,96,24,340,1.27,C2S1,-2.00,P.S.
8,SURYAPET,Chinthalapalem ( mallareddygudem),Gudimalkapur,79.98,16.80,90,Post-monsoon 2021,6.92,1796,1149,0,270,320,0.86,51,104,156,2,168,34,560,2.87,C3S1,-5.80,P.S.
9,SURYAPET,Chinthalapalem ( mallareddygudem),Mallareddigudem,79.98,16.77,85,Post-monsoon 2021,7.63,1250,800,0,320,150,0.79,29,110,118,2,112,29,400,2.57,C3S1,-1.60,P.S.
10,SURYAPET,Chivemla,B. Chandupatla,79.72,17.14,169,Post-monsoon 2021,7.60,645,413,0,280,40,1.54,3,62,66,4,24,49,260,1.78,C2S1,0.40,P.S.
11,SURYAPET,Chivemla,Gumpula Tirumalagiri,79.72,17.11,162,Post-monsoon 2021,7.12,825,528,0,190,40,0.76,232,78,45,2,72,58,420,0.95,C3S1,-4.60,P.S.
12,SURYAPET,Gardepalli,Gardepalli,79.72,16.88,120,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,SURYAPET,Kodad,Thogarrai,79.93,16.94,98,Post-monsoon 2021,7.30,621,397,0,170,80,0.68,14,152,66,4,64,34,300,1.66,C2S1,-2.60,P.S.
14,SURYAPET,Mattampalle,Mattampalli,79.85,16.79,86,Post-monsoon 2021,7.32,1965,1258,0,200,390,0.48,5,223,161,2,216,34,680,2.68,C3S1,-9.60,P.S.
15,SURYAPET,Mattampalle,Raghunadhapalem,79.89,16.75,82,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,SURYAPET,Mellacheruvu,Mellacheruvu,79.90,16.84,113,Post-monsoon 2021,7.63,975,624,0,140,130,0.38,3,212,103,5,88,19,300,2.59,C3S1,-3.20,P.S.
17,SURYAPET,Mothey,Kudali,79.80,17.27,143,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,SURYAPET,Mothey,Mamillaguda,79.85,17.18,141,Post-monsoon 2021,6.84,555,355,0,200,30,0.59,24,56,37,3,40,34,240,1.04,C2S1,-0.80,P.S.
19,SURYAPET,Mothey,Urlaguda,79.85,17.25,136,Post-monsoon 2021,6.73,3944,2524,0,150,930,0.82,6,632,487,155,296,24,840,7.31,C4S2,-13.80,P.S.
20,SURYAPET,Munagala,Akupamula,79.87,17.03,134,Post-monsoon 2021,7.60,936,599,0,160,110,0.41,3,150,99,6,80,15,260,2.67,C3S1,-2.00,P.S.
21,SURYAPET,Nadigudem,Vaila Singaram,79.93,17.08,136,Post-monsoon 2021,7.52,1412,904,0,360,180,0.85,5,206,146,1,88,68,500,2.84,C3S1,-2.80,P.S.
22,SURYAPET,Nereducharla,Dirsencherla,79.67,16.85,88,Post-monsoon 2021,7.42,647,414,0,180,50,0.61,6,88,57,2,48,24,220,1.67,C2S1,-0.80,P.S.
23,SURYAPET,Nuthankal,Dirsenapally,79.73,17.36,175,Post-monsoon 2021,7.66,1280,819,0,500,20,3.92,3,244,271,7,24,24,160,9.32,C3S2,6.80,U.S.
24,SURYAPET,Nuthankal,Maddirala,79.70,17.40,188,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,SURYAPET,Nuthankal,Nuthankal,79.69,17.33,171,Post-monsoon 2021,7.70,1350,864,0,400,200,0.80,2,52,46,1,112,83,620,0.80,C3S1,-4.40,P.S.
26,SURYAPET,Palakeedu,Janpahad,79.71,16.74,62,Post-monsoon 2021,7.55,915,586,0,110,120,1.02,12,228,100,1,56,39,300,2.51,C3S1,-3.80,P.S.
27,SURYAPET,Palakeedu,Palakeedu,79.70,16.80,96,Post-monsoon 2021,7.88,600,384,0,160,60,0.32,4,58,42,2,48,24,220,1.23,C2S1,-1.20,P.S.
28,SURYAPET,Suryapet,Pillalamarry,79.58,17.15,168,Post-monsoon 2021,7.58,2817,1803,0,350,680,0.98,19,220,260,59,176,107,880,3.81,C4S1,-10.60,P.S.
29,SURYAPET,Suryapet,Yerkaram,79.58,17.23,200,Post-monsoon 2021,7.62,797,510,0,360,30,0.96,34,50,88,10,56,34,280,2.29,C3S1,1.60,MR
30,SURYAPET,Thungathurthi,Annaram,79.61,17.38,196,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,SURYAPET,Thungathurthi,Ravulapally,79.63,17.47,214,Post-monsoon 2021,7.75,1352,865,0,180,180,0.88,169,134,122,10,48,73,420,2.59,C3S1,-4.80,P.S.
32,SURYAPET,Thungathurthi,Thungathurthi,79.59,17.40,199,Post-monsoon 2021,7.05,728,466,0,180,140,0.85,4,52,115,4,24,29,180,3.73,C2S1,0.001,P.S.
33,SURYAPET,Tirumalagiri,Mamidala,79.54,17.51,222,Post-monsoon 2021,8.05,1110,710,0,510,40,2.38,51,60,190,2,24,44,240,5.33,C3S1,5.40,U.S.
1,VIKARABAD,Bantwaram,Bantwaram,77.70,17.45,609,Post-monsoon 2021,7.20,821,525,0,280,70,0.58,17,33,21,5,24,78,380,0.46,C3S1,-2.00,P.S.
2,VIKARABAD,Basheerabad,Basheerabad,77.44,17.21,423,Post-monsoon 2021,7.95,871,557,0,100,210,0.40,3,35,151,11,16,15,100,6.57,C3S2,0.00,P.S.
3,VIKARABAD,Bomraspet,Bomraspet,77.72,17.16,473,Post-monsoon 2021,7.69,864,553,0,280,60,1.04,14,67,96,2,64,19,240,2.69,C3S1,0.80,P.S.
4,VIKARABAD,Bomraspet,Madnapally,77.77,17.22,502,Post-monsoon 2021,7.75,150,96,0,30,20,0.12,17,23,6,1,16,10,80,0.30,C1S1,-1.00,P.S.
5,VIKARABAD,Dharoor,Antharam,77.82,17.24,,Post-monsoon 2021,7.13,2375,1520,0,520,420,1.39,8,161,291,1,104,92,640,5.00,C4S2,-2.40,P.S.
6,VIKARABAD,Dharoor,Dharoor,77.77,17.30,520,Post-monsoon 2021,7.30,640,410,0,250,30,0.75,9,30,22,6,72,24,280,0.57,C2S1,-0.60,P.S.
7,VIKARABAD,Doma,Doma,77.84,17.09,560,Post-monsoon 2021,7.67,706,452,0,160,90,0.70,12,80,67,3,40,34,240,1.88,C2S1,-1.60,P.S.
8,VIKARABAD,Doulathabad,Doulathabad,77.54,17.00,557,Post-monsoon 2021,6.77,1154,739,0,140,270,0.82,1,77,150,1,64,29,280,3.88,C3S1,-2.80,P.S.
9,VIKARABAD,Kodangal,Kodangal,77.60,17.10,569,Post-monsoon 2021,7.56,638,408,0,230,20,1.49,50,20,31,1,56,29,260,0.83,C2S1,-0.60,P.S.
10,VIKARABAD,Kodangal,Rudraram (D),77.51,17.13,573,Post-monsoon 2021,7.37,1461,935,0,340,140,0.54,127,115,54,1,72,117,660,0.91,C3S1,-6.40,P.S.
11,VIKARABAD,Kodangal,Rudraram (S),77.51,17.13,573,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,VIKARABAD,Kulkacherla,Kulkacherla,77.88,17.02,572,Post-monsoon 2021,8.19,1207,772,0,140,190,1.80,125,91,53,3,96,63,500,1.03,C3S1,-7.20,P.S.
13,VIKARABAD,Kulkacherla,Puttaphad ,77.86,16.96,,Post-monsoon 2021,7.12,1707,1092,0,400,200,1.18,101,143,163,4,152,44,560,2.99,C3S1,-3.20,P.S.
14,VIKARABAD,Marpalli,Marpalli,77.77,17.53,620,Post-monsoon 2021,7.96,711,455,0,330,20,0.56,27,11,62,2,48,34,260,1.67,C2S1,1.40,MR
15,VIKARABAD,Marpalli,Narsapur,77.83,17.57,,Post-monsoon 2021,7.65,737,472,0,120,100,2.33,20,83,95,3,40,15,160,3.27,C2S1,-0.80,P.S.
16,VIKARABAD,Mominpet,Durgam Cheruvu,77.86,17.45,,Post-monsoon 2021,7.55,1343,860,0,260,170,0.78,133,90,94,17,104,53,480,1.87,C3S1,-4.40,P.S.
17,VIKARABAD,Mominpet,Mominpet,77.89,17.52,585,Post-monsoon 2021,7.68,985,630,0,380,60,0.50,1,28,31,1,64,63,420,0.66,C3S1,-0.80,P.S.
18,VIKARABAD,Nawabpet,Nawabpet,77.97,17.43,638,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,VIKARABAD,Nawabpet,Vattinenipally(s),77.98,17.45,,Post-monsoon 2021,7.50,1010,646,0,400,50,0.75,40,38,36,2,80,63,460,0.72,C3S1,-1.20,P.S.
20,VIKARABAD,Parigi,Parigi,77.88,17.18,569,Post-monsoon 2021,7.29,906,580,0,330,50,0.66,41,51,31,2,80,53,420,0.66,C3S1,-1.80,P.S.
21,VIKARABAD,Peddamul,Kandanelli,77.65,17.29,,Post-monsoon 2021,7.59,878,562,0,270,70,1.12,40,41,29,4,96,34,380,0.65,C3S1,-2.20,P.S.
22,VIKARABAD,Peddamul,Peddamul,77.66,17.33,,Post-monsoon 2021,7.27,587,376,0,150,70,0.62,4,44,28,3,64,19,240,0.79,C2S1,-1.80,P.S.
23,VIKARABAD,Peddamul,Thattepalli,77.66,17.33,484,Post-monsoon 2021,7.72,230,147,0,80,20,0.29,26,3,15,1,16,15,100,0.67,C1S1,-0.40,P.S.
24,VIKARABAD,Pudur,Chengamala,78.03,17.26,,Post-monsoon 2021,7.73,526,337,0,130,50,0.44,10,61,54,3,40,15,160,1.84,C2S1,-0.60,P.S.
25,VIKARABAD,Pudur,Pedda Umintyal,77.98,17.23,648,Post-monsoon 2021,7.26,887,568,0,360,30,0.71,2,41,20,5,96,39,400,0.43,C3S1,-0.80,P.S.
26,VIKARABAD,Pudur,Pudur,77.96,17.26,674,Post-monsoon 2021,7.81,201,129,0,70,20,0.19,3,10,13,4,8,15,80,0.63,C1S1,-0.20,P.S.
27,VIKARABAD,Tandur,Kota Basupally,77.50,17.33,455,Post-monsoon 2021,7.83,581,372,0,220,20,0.80,15,28,17,1,80,15,260,0.45,C2S1,-0.80,P.S.
28,VIKARABAD,Tandur,Tandur,77.59,17.25,456,Post-monsoon 2021,7.95,1130,723,0,290,130,2.25,45,70,106,2,56,53,360,2.42,C3S1,-1.40,P.S.
29,VIKARABAD,Vikarabad ,Maildevarpally,0.00,0.00,,Post-monsoon 2021,7.40,1146,733,0,180,140,0.39,87,121,30,4,112,58,520,0.58,C3S1,-6.80,P.S.
30,VIKARABAD,Vikarabad ,Vikarabad(S),77.91,17.32,635,Post-monsoon 2021,7.67,883,565,0,290,70,0.51,26,53,52,1,80,39,360,1.19,C3S1,-1.40,P.S.
31,VIKARABAD,Yalal,Yalal,77.64,17.20,456,Post-monsoon 2021,6.80,323,207,0,70,30,0.57,18,48,14,8,40,10,140,0.51,C2S1,-1.40,P.S.
32,VIKARABAD,Yalal,Bagayapalli,77.69,17.22,,Post-monsoon 2021,7.69,1865,1194,0,310,380,1.33,40,100,151,1,128,83,660,2.56,C3S1,-7.00,P.S.
33,VIKARABAD,Yalal,Yenkapally,77.54,17.20,,Post-monsoon 2021,8.34,1099,703,20,460,20,5.09,2,63,217,0.4,16,19,120,8.61,C3S2,7.20,U.S.
1,WANAPARTHY,Amarchintha,Singampet,77.78,16.35,317,Post-monsoon 2021,8.09,859,550,0,220,100,0.39,8.8,79,76,1,56,39,300,1.91,C3S1,-1.60,P.S.
2,WANAPARTHY,Atmakuru,Atmakuru,77.81,16.34,316,Post-monsoon 2021,8.22,1060,678,0,280,200,0.70,3.1,59,175,7,32,44,260,4.72,C3S1,0.40,P.S.
3,WANAPARTHY,Ghanpur,Ghanapur,78.05,16.56,414,Post-monsoon 2021,8.25,993,636,0,180,140,0.56,31.9,94,102,3,48,39,280,2.65,C3S1,-2.00,P.S.
4,WANAPARTHY,Ghanpur,Kamaluddinpur,78.02,16.61,389,Post-monsoon 2021,8.63,1102,705,30,150,200,0.70,48.6,103,186,3,32,34,220,5.45,C3S1,-0.80,P.S.
5,WANAPARTHY,Gopalpet,Gopalpet,78.13,16.38,433,Post-monsoon 2021,8.49,1283,821,20,200,230,0.81,66.4,122,204,2,40,49,300,5.12,C3S1,-1.60,P.S.
6,WANAPARTHY,Gopalpet,Yedutla,78.18,16.36,425,Post-monsoon 2021,8.70,992,635,30,130,160,0.61,43.7,109,160,3,24,34,200,4.92,C3S1,-0.80,P.S.
7,WANAPARTHY,Kothakota,Kanaipally,77.96,16.39,327,Post-monsoon 2021,7.08,1512,968,0,310,240,0.85,52.5,103,174,4,104,39,420,3.68,C3S1,-2.20,P.S.
8,WANAPARTHY,Kothakota,Madnapur,77.87,16.38,310,Post-monsoon 2021,7.30,1638,1048,0,380,260,0.67,48.6,111,144,2,96,83,580,2.59,C3S1,-4.00,P.S.
9,WANAPARTHY,Pangal,Pangal,78.10,16.25,354,Post-monsoon 2021,7.45,1428,914,0,260,240,0.58,53.1,108,138,6,112,44,460,2.79,C3S1,-4.00,P.S.
10,WANAPARTHY,Pebbair,Ayyavaripalli,78.02,16.12,276,Post-monsoon 2021,7.48,1276,817,0,220,230,0.50,50.5,121,83,1,144,44,540,1.55,C3S1,-6.40,P.S.
11,WANAPARTHY,Wanaparthy,Peddagudem,78.00,16.31,,Post-monsoon 2021,7.64,1066,682,0,360,120,0.77,51.1,55,81,1,72,68,460,1.64,C3S1,-2.00,P.S.
12,WANAPARTHY,Peddamandadi,Peddamandadi,78.03,16.43,374,Post-monsoon 2021,7.87,982,628,0,210,150,0.56,33.7,86,134,3,48,34,260,3.61,C3S1,-1.00,P.S.
13,WANAPARTHY,Weepangandla,Sanginonipally,78.16,16.14,315,Post-monsoon 2021,7.67,918,588,0,270,130,0.42,0.6,35,98,2,80,19,280,2.54,C3S1,-0.20,P.S.
1,WARANGAL (R) ,Atmakur,Atmakur,79.74,18.07,236,Post-monsoon 2021,7.24,1256,804,0,210,310,0.94,11.7,11,210,2,40,29,220,6.16,C3S1,-0.20,P.S.
2,WARANGAL (R) ,Chennaraopet,Chennaraopet,79.87,17.88,231,Post-monsoon 2021,7.96,1362,872,0,190,290,1.66,54.2,36,123,3,88,49,420,2.61,C3S1,-4.60,P.S.
3,WARANGAL (R) ,Damera,Damera,79.64,18.06,257,Post-monsoon 2021,7.52,2990,1914,0,450,560,0.37,62.6,131,429,13,152,29,500,8.34,C4S3,-1.00,P.S.
4,WARANGAL (R) ,Duggondi,Duggondi,79.81,18.02,237,Post-monsoon 2021,7.85,792,507,0,210,110,0.50,27.8,20,112,6,32,19,160,3.85,C3S1,1.00,P.S.
5,WARANGAL (R) ,Geesgonda,Geesgonda,79.70,17.96,256,Post-monsoon 2021,7.99,978,626,0,200,160,1.04,54.8,22,64,1,56,53,360,1.47,C3S1,-3.20,P.S.
6,WARANGAL (R) ,Geesgonda,Vanchanagiri,79.69,17.95,266,Post-monsoon 2021,8.14,1998,1279,0,280,460,0.88,23.8,55,265,21,56,73,440,5.49,C3S1,-3.20,P.S.
7,WARANGAL (R) ,Khanapur,Khanapur,79.93,17.90,232,Post-monsoon 2021,8.13,1364,873,0,230,270,1.07,27.6,40,135,5,64,53,380,3.01,C3S1,-3.00,P.S.
8,WARANGAL (R) ,Nallabelli,Narakkapet,79.89,18.01,244,Post-monsoon 2021,7.98,1388,888,0,250,260,1.10,50.3,30,169,22,16,63,300,4.24,C3S1,-1.00,P.S.
9,WARANGAL (R) ,Narasampet,Narasampet,79.89,17.92,235,Post-monsoon 2021,8.01,1122,718,0,260,180,1.68,50.5,30,75,7,40,78,420,1.59,C3S1,-3.20,P.S.
10,WARANGAL (R) ,Nekkonda,Ameenpet,79.80,17.81,215,Post-monsoon 2021,8.31,1206,772,20,300,140,1.64,53.3,37,91,9,48,68,400,1.98,C3S1,-1.60,P.S.
11,WARANGAL (R) ,Nekkonda,Nagaram,79.89,17.76,211,Post-monsoon 2021,8.07,975,624,0,250,110,1.14,70.5,22,69,4,24,68,340,1.63,C3S1,-1.80,P.S.
12,WARANGAL (R) ,Parkal,Cherlapally,79.61,18.23,201,Post-monsoon 2021,7.69,757,484,0,100,190,0.08,7.0,13,86,1,32,29,200,2.64,C3S1,-2.00,P.S.
13,WARANGAL (R) ,Parkal,Nadikuda,79.64,18.19,217,Post-monsoon 2021,7.99,402,257,0,100,50,0.44,63.8,12,32,6,32,19,160,1.10,C2S1,-1.20,P.S.
14,WARANGAL (R) ,Parkal,Parkal,79.64,18.20,216,Post-monsoon 2021,7.66,309,198,0,80,30,0.50,17.7,14,23,2,32,5,100,1.00,C2S1,-0.40,P.S.
15,WARANGAL (R) ,Parvathagiri,Annaram shariff,79.72,17.68,210,Post-monsoon 2021,7.94,422,270,0,120,60,0.74,0.4,11,54,2,16,15,100,2.35,C2S1,0.40,P.S.
16,WARANGAL (R) ,Parvathagiri,Parvathagiri,79.72,17.74,230,Post-monsoon 2021,8.14,1094,700,0,250,130,0.59,100.7,30,97,3,48,53,340,2.29,C3S1,-1.80,P.S.
17,WARANGAL (R) ,Rayaparthy,Kondur,79.61,17.71,231,Post-monsoon 2021,8.09,1445,925,0,290,210,0.75,124.8,37,222,17,16,49,240,6.23,C3S1,1.00,P.S.
18,WARANGAL (R) ,Rayaparthy,Rayaparthy,79.55,17.69,250,Post-monsoon 2021,8.14,717,459,0,110,150,0.46,54.0,16,91,20,24,24,160,3.13,C2S1,-1.00,P.S.
19,WARANGAL (R) ,Sangem,Sangem,79.71,17.88,250,Post-monsoon 2021,8.17,1005,643,0,230,170,0.32,14.5,22,158,9,24,24,160,5.43,C3S1,1.40,MR
20,WARANGAL (R) ,Sangem,Theegarajupally,79.71,17.83,258,Post-monsoon 2021,8.13,926,593,0,210,160,0.82,2.2,22,109,6,24,39,220,3.20,C3S1,-0.20,P.S.
21,WARANGAL (R) ,Shayampet,Pathipaka(Abendent),79.76,18.12,217,Post-monsoon 2021,7.43,1059,678,0,150,200,0.90,12.7,52,126,17,40,29,220,3.69,C3S1,-1.40,P.S.
22,WARANGAL (R) ,Wardhannapet,Wardhannapet,79.58,17.77,245,Post-monsoon 2021,8.05,877,561,0,190,80,0.57,112.7,31,109,9,32,24,180,3.53,C3S1,0.20,P.S.
1,WARANGAL (U),Bheemadevarapallly,Gatla Narsingapur,79.33,18.09,320,Post-monsoon 2021,7.68,1236,791,0,210,230,0.88,64.4,39,149,10,64,34,300,3.74,C3S1,-1.80,P.S.
2,WARANGAL (U),Bheemadevarapallly,Kothapally,79.39,18.08,296,Post-monsoon 2021,7.77,368,236,0,100,30,0.44,47.5,6,31,2,16,19,120,1.23,C2S1,-0.40,P.S.
3,WARANGAL (U),Bheemadevarapallly,Vangara,79.35,18.13,291,Post-monsoon 2021,7.66,394,252,0,120,50,0.3,2.2,10,38,2,16,19,120,1.51,C2S1,0.00,P.S.
4,WARANGAL (U),Dharmasagar,Dharmapuri,79.46,17.89,293,Post-monsoon 2021,7.97,869,556,0,230,90,1.46,62.4,24,55,2,56,44,320,1.34,C3S1,-1.80,P.S.
5,WARANGAL (U),Dharmasagar,Narayanagiri,79.38,17.99,318,Post-monsoon 2021,8.2,1142,731,0,200,240,0.31,0.8,39,144,9,40,39,260,3.88,C3S1,-1.20,P.S.
6,WARANGAL (U),Dharmasagar,Velair,79.34,18.01,341,Post-monsoon 2021,7.77,852,545,0,180,90,0.77,5.2,64,46,1,48,39,280,1.20,C3S1,-2.00,P.S.
7,WARANGAL (U),Elkathurthy,Elkathurthy,79.44,18.09,259,Post-monsoon 2021,7.8,519,332,0,140,50,5,37.6,17,31,4,32,29,200,0.95,C2S1,-1.20,P.S.
8,WARANGAL (U),Hanamkonda,Hanumkonda,79.56,18.00,261,Post-monsoon 2021,7.63,319,204,0,100,10,1.08,53.3,11,32,2,16,15,100,1.39,C2S1,0.00,P.S.
9,WARANGAL (U),Hanamkonda,Mamnoor,79.60,17.91,272,Post-monsoon 2021,8.13,555,355,0,140,40,0.50,90.6,15,46,6,24,29,180,1.49,C2S1,-0.80,P.S.
10,WARANGAL (U),Hasanparthi,Seethampet,79.52,18.08,244,Post-monsoon 2021,7.94,566,362,0,130,100,0.52,4.2,14,30,4,48,24,220,0.88,C2S1,-1.80,P.S.
11,WARANGAL (U),Invaolu,Panthini,79.61,17.85,247,Post-monsoon 2021,7.57,899,575,0,200,160,2.45,36.6,41,136,1,48,24,220,3.99,C3S1,-0.40,P.S.
12,WARANGAL (U),Invaolu,Punnelu,79.59,17.87,264,Post-monsoon 2021,8.18,885,566,0,190,110,1.17,1.6,51,32,2,56,49,340,0.75,C3S1,-3.00,P.S.
13,WARANGAL (U),Kamalapur,Kamalapur,79.52,18.18,233,Post-monsoon 2021,7.66,885,566,0,140,90,0.16,30.0,57,65,8,32,29,200,2.00,C3S1,-1.20,P.S.
14,WARANGAL (U),Kamalapur,Shanigaram,79.60,18.18,218,Post-monsoon 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,WARANGAL (U),warangal,Charbowli,79.61,17.98,263,Post-monsoon 2021,8.17,545,349,0,150,60,0.76,40,15,55,4,24,24,160,1.89,C2S1,-0.20,P.S.
1,YADADRI,Gundala,Ambala,79.25,17.49,283,Post-monsoon 2021,7.54,1451,929,0,430,240,2.16,15,86,257,0.3,56,39,300,6.45,C3S2,2.60,U.S.
2,YADADRI,Gundala,Peddapadishala,79.34,17.47,243,Post-monsoon 2021,7.40,858,549,0,300,40,0.58,33,46,25,2,104,29,380,0.56,C3S1,-1.60,P.S.
3,YADADRI,Gundala,Velmajala,79.21,17.57,302,Post-monsoon 2021,7.15,755,483,0,240,80,0.37,8,60,33,7,120,10,340,0.78,C3S1,-2.00,P.S.
4,YADADRI,Alair,Kolanpaka,79.02,17.70,383,Post-monsoon 2021,7.06,745,477,0,310,50,0.71,11,38,99,10,48,19,200,3.04,C2S1,2.20,MR
5,YADADRI,Alair,Sarajipet,79.12,17.62,340,Post-monsoon 2021,7.84,254,163,0,100,10,0.46,7,42,18,2,40,5,120,0.71,C2S1,-0.40,P.S.
6,YADADRI,Atmakur,Chada,79.07,17.48,314,Post-monsoon 2021,7.68,482,308,0,140,20,1.50,85,40,19,3,80,10,240,0.53,C2S1,-2.00,P.S.
7,YADADRI,Atmakur(m),Atmakur,79.14,17.47,,Post-monsoon 2021,7.92,908,581,0,190,80,0.46,120,108,77,2,80,34,340,1.82,C3S1,-3.00,P.S.
8,YADADRI,B.Pochampalli,B.Pochampalli,78.81,17.34,378,Post-monsoon 2021,7.85,2034,1302,0,340,400,1.17,36,150,266,5,112,58,520,5.07,C3S1,-3.60,P.S.
9,YADADRI,Bhongiri,Bhongiri,78.91,17.48,401,Post-monsoon 2021,7.84,661,423,0,200,30,1.62,66,82,48,2,80,19,280,1.25,C2S1,-1.60,P.S.
10,YADADRI,Bhongiri,Chandupatla,78.98,17.50,359,Post-monsoon 2021,7.33,475,304,0,190,60,0.57,14,34,45,5,80,5,220,1.32,C2S1,-0.60,P.S.
11,YADADRI,Bhongiri,Nandanam,78.93,17.44,346,Post-monsoon 2021,7.01,1935,1238,0,460,330,4.67,23,128,338,2,120,15,360,7.75,C3S2,2.00,MR
12,YADADRI,Bibinagar,Bibinagar,78.80,17.46,423,Post-monsoon 2021,7.95,1412,904,0,300,130,0.94,173,148,81,2,208,19,600,1.44,C3S1,-6.00,P.S.
13,YADADRI,Bibinagar,Yenkiryal,78.77,17.40,392,Post-monsoon 2021,7.56,660,422,0,160,90,0.49,24,58,51,1,64,24,260,1.38,C2S1,-2.00,P.S.
14,YADADRI,Choutuppal,D.Malkapur,78.80,17.26,454,Post-monsoon 2021,7.80,735,470,0,350,20,1.22,5,44,39,2,128,5,340,0.92,C2S1,0.20,P.S.
15,YADADRI,M.Turkapally,Ch.Laxmapur,78.75,17.65,565,Post-monsoon 2021,7.23,706,452,0,290,30,1.18,7,40,90,2,64,5,180,2.92,C2S1,2.20,MR
16,YADADRI,Mothukur,Kanchanapalli,79.34,17.40,245,Post-monsoon 2021,7.50,1367,875,0,300,90,0.46,214,92,66,3,184,19,540,1.23,C3S1,-4.80,P.S.
17,YADADRI,Mothukur,Mothukur,79.26,17.45,268,Post-monsoon 2021,7.62,1142,731,0,360,190,1.61,3,50,192,2,40,39,260,5.18,C3S1,2.00,MR
18,YADADRI,Mothukur,Paladugu,79.19,17.39,273,Post-monsoon 2021,7.88,1335,854,0,380,240,1.58,10,34,130,5,176,10,480,2.58,C3S1,-2.00,P.S.
19,YADADRI,Mothukur,Podichedu,79.28,17.38,251,Post-monsoon 2021,8.40,1783,1141,0,400,250,0.49,110,134,207,103,80,44,380,4.62,C3S2,0.40,P.S.
20,YADADRI,Rajapet,Bondugala,78.97,17.77,453,Post-monsoon 2021,7.85,1435,918,0,340,250,0.52,11,92,251,16,80,10,240,7.04,C3S2,2.00,MR
21,YADADRI,Rajapet,Kurraram,78.93,17.78,467,Post-monsoon 2021,8.01,941,602,0,330,80,0.52,76,80,88,5,112,29,400,1.91,C3S1,-1.40,P.S.
22,YADADRI,Rajapet,Raghunadapuram,78.95,17.68,423,Post-monsoon 2021,7.03,1002,641,0,380,70,2.36,40,54,71,2,80,53,420,1.51,C3S1,-0.80,P.S.
23,YADADRI,Rajapet,Rajapet,78.93,17.73,435,Post-monsoon 2021,7.81,745,477,0,210,20,1.84,245,46,38,2,104,34,400,0.83,C2S1,-3.80,P.S.
24,YADADRI,Rajapet,Somaram,78.99,17.73,410,Post-monsoon 2021,7.57,781,500,0,360,10,0.48,49,54,38,5,128,15,380,0.85,C3S1,-0.40,P.S.
25,YADADRI,Ramannapet,Ramanapet,79.10,17.28,301,Post-monsoon 2021,7.95,1338,856,0,400,200,1.42,15,20,100,2,72,78,500,1.94,C3S1,-2.00,P.S.
26,YADADRI,Ramannapet,Yellanki,79.03,17.29,323,Post-monsoon 2021,7.00,1057,676,0,310,30,0.95,205,50,93,3,104,24,360,2.13,C3S1,-1.00,P.S.
27,YADADRI,Ramannapet,Yennaram,79.20,17.32,269,Post-monsoon 2021,7.12,1071,685,0,360,120,1.97,10,60,104,1,96,34,380,2.32,C3S1,-0.40,P.S.
28,YADADRI,S.Narayanpur,S.Narayanpur,78.86,17.14,389,Post-monsoon 2021,7.83,1027,657,0,290,90,1.06,76,108,106,3,96,29,360,2.43,C3S1,-1.40,P.S.
29,YADADRI,Thurkapally,Gandamalla,78.85,17.73,483,Post-monsoon 2021,7.90,2413,1544,0,630,230,1.37,195,166,221,176,112,78,600,3.92,C4S1,0.60,P.S.
30,YADADRI,Valigonda,Arror,79.11,17.39,294,Post-monsoon 2021,7.35,1960,1254,0,290,420,0.79,25,160,217,1,152,49,580,3.92,C3S1,-5.80,P.S.
31,YADADRI,Valigonda,T. somaram,78.95,17.40,339,Post-monsoon 2021,8.06,1287,824,0,350,160,1.53,18,106,162,4,104,19,340,3.82,C3S1,0.20,P.S.
32,YADADRI,Valigonda,Varkatpally,78.93,17.34,339,Post-monsoon 2021,7.20,2284,1462,0,380,480,0.71,103,136,229,18,200,58,740,3.66,C4S1,-7.20,P.S.
